1685691069: threshold_s= 100000.
1685691069: msg_store_timeout= 30.
SUB5 msg(51) timeout!!!
1685691308162802 #storage: SUB11 10
1685691308162821 #storage: SUB12 10
#latency_threshold_l: SUB2 1685691308162872 295 300
SUB2 Mode Change...to normal_mode
1685691308162889 #storage: SUB2 0
#latency_threshold_l: SUB3 1685691308162902 233 300
SUB3 Mode Change...to normal_mode
1685691308162914 #storage: SUB3 0
#latency_threshold_l: SUB4 1685691308162926 191 300
SUB4 Mode Change...to normal_mode
1685691308162938 #storage: SUB4 0
1685691309046714 #storage: SUB4 0
1685691309046948 #storage: SUB9 0
1685691309046993 #storage: SUB11 11
1685691309047040 #storage: SUB12 11
1685691309047202 #storage: SUB13 0
1685691310050462 #storage: SUB5 6
1685691310051061 #storage: SUB10 0
1685691310051091 #storage: SUB11 12
SUB11 msg(180) timeout!!!
1685691310051118 #storage: SUB12 12
SUB12 msg(180) timeout!!!
1685691310051416 #storage: SUB13 0
1685691312059553 #storage: SUB11 11
SUB11 msg(181) timeout!!!
1685691312059716 #storage: SUB12 11
SUB12 msg(181) timeout!!!
1685691312059885 #storage: SUB13 0
1685691313062578 #storage: SUB2 0
1685691313062623 #storage: SUB7 0
1685691313062634 #storage: SUB11 10
1685691313062659 #storage: SUB12 10
1685691313062685 #storage: SUB13 0
1685691313168606 #storage: SUB2 0
1685691313168648 #storage: SUB3 0
1685691313168672 #storage: SUB4 0
1685691313168683 #storage: SUB5 6
SUB5 msg(53) timeout!!!
1685691313168700 #storage: SUB11 10
1685691313168728 #storage: SUB12 10
#latency_threshold_l: SUB2 1685691313168762 175 300
SUB2 Mode Change...to normal_mode
1685691313168772 #storage: SUB2 0
#latency_threshold_l: SUB3 1685691313168781 149 300
SUB3 Mode Change...to normal_mode
1685691313168789 #storage: SUB3 0
#latency_threshold_l: SUB4 1685691313168797 137 300
SUB4 Mode Change...to normal_mode
1685691313168804 #storage: SUB4 0
1685691314065658 #storage: SUB3 0
1685691314065737 #storage: SUB8 0
1685691314065749 #storage: SUB11 10
1685691314065765 #storage: SUB12 10
1685691314065801 #storage: SUB13 0
1685691315070234 #storage: SUB4 0
1685691315070485 #storage: SUB9 0
1685691315070563 #storage: SUB11 11
1685691315070611 #storage: SUB12 11
1685691315070801 #storage: SUB13 0
1685691316074023 #storage: SUB5 6
1685691316074640 #storage: SUB10 0
1685691316074666 #storage: SUB11 12
SUB11 msg(186) timeout!!!
1685691316074697 #storage: SUB12 12
SUB12 msg(186) timeout!!!
1685691316074961 #storage: SUB13 0
1685691318083029 #storage: SUB11 11
SUB11 msg(187) timeout!!!
1685691318083134 #storage: SUB12 11
SUB12 msg(187) timeout!!!
1685691318083286 #storage: SUB13 0
1685691318173680 #storage: SUB2 0
1685691318173725 #storage: SUB3 0
1685691318173744 #storage: SUB4 0
1685691318173753 #storage: SUB5 6
SUB5 msg(55) timeout!!!
1685691318173764 #storage: SUB11 10
1685691318173773 #storage: SUB12 10
#latency_threshold_l: SUB2 1685691318173798 134 300
SUB2 Mode Change...to normal_mode
1685691318173805 #storage: SUB2 0
#latency_threshold_l: SUB3 1685691318173812 109 300
SUB3 Mode Change...to normal_mode
1685691318173818 #storage: SUB3 0
#latency_threshold_l: SUB4 1685691318173823 90 300
SUB4 Mode Change...to normal_mode
1685691318173829 #storage: SUB4 0
1685691319086249 #storage: SUB2 0
1685691319086355 #storage: SUB7 0
1685691319086396 #storage: SUB11 10
1685691319086442 #storage: SUB12 10
1685691319086533 #storage: SUB13 0
1685691320089235 #storage: SUB3 0
1685691320089282 #storage: SUB8 0
1685691320089298 #storage: SUB11 10
1685691320089308 #storage: SUB12 10
1685691320089328 #storage: SUB13 0
1685691321093302 #storage: SUB4 0
1685691321093386 #storage: SUB9 0
1685691321093395 #storage: SUB11 11
1685691321093411 #storage: SUB12 11
1685691321093442 #storage: SUB13 0
1685691322097854 #storage: SUB5 6
1685691322098377 #storage: SUB10 0
1685691322098391 #storage: SUB11 12
SUB11 msg(192) timeout!!!
1685691322098415 #storage: SUB12 12
SUB12 msg(192) timeout!!!
1685691322098623 #storage: SUB13 0
1685691323179090 #storage: SUB2 0
1685691323179283 #storage: SUB3 0
1685691323179410 #storage: SUB4 0
1685691323179498 #storage: SUB5 6
SUB5 msg(57) timeout!!!
1685691323179622 #storage: SUB11 11
SUB11 msg(193) timeout!!!
1685691323179746 #storage: SUB12 11
SUB12 msg(193) timeout!!!
#latency_threshold_l: SUB2 1685691323179944 950 300
SUB2 Mode Change...to slow_mode
1685691323180001 #storage: SUB2 0
#latency_threshold_l: SUB3 1685691323180042 842 300
SUB3 Mode Change...to slow_mode
1685691323180084 #storage: SUB3 0
#latency_threshold_l: SUB4 1685691323180119 776 300
SUB4 Mode Change...to slow_mode
1685691323180158 #storage: SUB4 0
1685691324107074 #storage: SUB11 10
1685691324107156 #storage: SUB12 10
1685691324107293 #storage: SUB13 0
1685691325110628 #storage: SUB2 0
1685691325110744 #storage: SUB7 0
1685691325110781 #storage: SUB11 10
1685691325110825 #storage: SUB12 10
1685691325110913 #storage: SUB13 0
1685691326114085 #storage: SUB3 0
1685691326114209 #storage: SUB8 0
1685691326114251 #storage: SUB11 10
1685691326114297 #storage: SUB12 10
1685691326114387 #storage: SUB13 0
1685691327117242 #storage: SUB4 1
1685691327117330 #storage: SUB9 0
1685691327117343 #storage: SUB11 11
1685691327117374 #storage: SUB12 11
1685691327117444 #storage: SUB13 0
1685691328121462 #storage: SUB5 6
1685691328122041 #storage: SUB10 0
1685691328122071 #storage: SUB11 12
SUB11 msg(198) timeout!!!
1685691328122092 #storage: SUB12 12
SUB12 msg(198) timeout!!!
1685691328122316 #storage: SUB13 0
1685691328185108 #storage: SUB2 0
1685691328185276 #storage: SUB3 0
1685691328185385 #storage: SUB4 1
1685691328185448 #storage: SUB5 6
1685691328185567 #storage: SUB11 11
1685691328185647 #storage: SUB12 11
#latency_threshold_l: SUB2 1685691328185811 781 300
SUB2 Mode Change...to slow_mode
1685691328185871 #storage: SUB2 0
#latency_threshold_l: SUB3 1685691328185912 705 300
SUB3 Mode Change...to slow_mode
1685691328185956 #storage: SUB3 0
#latency_threshold_l: SUB4 1685691328185994 665 300
SUB4 Mode Change...to slow_mode
1685691328186037 #storage: SUB4 1
1685691330130759 #storage: SUB11 11
SUB11 msg(199) timeout!!!
1685691330130792 #storage: SUB12 11
SUB12 msg(199) timeout!!!
1685691330130826 #storage: SUB13 0
1685691331133844 #storage: SUB2 0
1685691331133917 #storage: SUB7 0
1685691331133926 #storage: SUB11 10
1685691331133936 #storage: SUB12 10
1685691331133960 #storage: SUB13 0
1685691332137715 #storage: SUB3 0
1685691332137837 #storage: SUB8 0
1685691332137878 #storage: SUB11 10
1685691332137925 #storage: SUB12 10
1685691332138046 #storage: SUB13 0
1685691333140816 #storage: SUB4 2
1685691333140894 #storage: SUB9 0
1685691333140907 #storage: SUB11 11
1685691333140917 #storage: SUB12 11
1685691333140949 #storage: SUB13 0
1685691333191786 #storage: SUB2 0
1685691333191874 #storage: SUB3 0
1685691333191950 #storage: SUB4 2
1685691333191986 #storage: SUB5 6
SUB5 msg(59) timeout!!!
1685691333192035 #storage: SUB11 11
1685691333192079 #storage: SUB12 11
#latency_threshold_l: SUB2 1685691333192188 463 300
SUB2 Mode Change...to slow_mode
1685691333192237 #storage: SUB2 0
#latency_threshold_l: SUB3 1685691333192263 435 300
SUB3 Mode Change...to slow_mode
1685691333192318 #storage: SUB3 0
#latency_threshold_l: SUB4 1685691333192345 436 300
SUB4 Mode Change...to slow_mode
1685691333192374 #storage: SUB4 2
1685691334145339 #storage: SUB5 6
1685691334145924 #storage: SUB10 0
1685691334145961 #storage: SUB11 12
SUB11 msg(204) timeout!!!
1685691334145992 #storage: SUB12 12
SUB12 msg(204) timeout!!!
1685691334146258 #storage: SUB13 0
1685691336154400 #storage: SUB11 11
SUB11 msg(206) timeout!!!
1685691336154418 #storage: SUB12 11
SUB12 msg(206) timeout!!!
1685691336154442 #storage: SUB13 0
1685691337157449 #storage: SUB2 0
1685691337157518 #storage: SUB7 0
1685691337157530 #storage: SUB11 10
1685691337157560 #storage: SUB12 10
1685691337157586 #storage: SUB13 0
1685691338160914 #storage: SUB3 0
1685691338161032 #storage: SUB8 0
1685691338161104 #storage: SUB11 10
1685691338161245 #storage: SUB12 10
1685691338161297 #storage: SUB13 0
1685691338198050 #storage: SUB2 0
1685691338198116 #storage: SUB3 0
1685691338198154 #storage: SUB4 2
1685691338198175 #storage: SUB5 6
SUB5 msg(62) timeout!!!
1685691338198224 #storage: SUB11 10
1685691338198255 #storage: SUB12 10
#latency_threshold_l: SUB2 1685691338198312 291 300
SUB2 Mode Change...to normal_mode
1685691338198330 #storage: SUB2 0
#latency_threshold_l: SUB3 1685691338198343 251 300
SUB3 Mode Change...to normal_mode
1685691338198356 #storage: SUB3 0
#latency_threshold_l: SUB4 1685691338198368 234 300
SUB4 Mode Change...to normal_mode
1685691338198381 #storage: SUB4 2
1685691339165100 #storage: SUB4 0
1685691339165327 #storage: SUB9 0
1685691339165422 #storage: SUB11 11
1685691339165506 #storage: SUB12 11
1685691339165715 #storage: SUB13 0
1685691340169244 #storage: SUB5 6
1685691340169865 #storage: SUB10 0
1685691340169894 #storage: SUB11 12
SUB11 msg(211) timeout!!!
1685691340169938 #storage: SUB12 12
SUB12 msg(211) timeout!!!
1685691340170254 #storage: SUB13 0
1685691342178069 #storage: SUB11 11
SUB11 msg(212) timeout!!!
1685691342178125 #storage: SUB12 11
SUB12 msg(212) timeout!!!
1685691342178210 #storage: SUB13 0
1685691343181096 #storage: SUB2 0
1685691343181132 #storage: SUB7 0
1685691343181141 #storage: SUB11 10
1685691343181150 #storage: SUB12 10
1685691343181173 #storage: SUB13 0
1685691343203764 #storage: SUB2 0
1685691343203802 #storage: SUB3 0
1685691343203823 #storage: SUB4 0
1685691343203833 #storage: SUB5 6
SUB5 msg(64) timeout!!!
1685691343203847 #storage: SUB11 10
1685691343203859 #storage: SUB12 10
#latency_threshold_l: SUB2 1685691343203889 146 300
SUB2 Mode Change...to normal_mode
1685691343203913 #storage: SUB2 0
#latency_threshold_l: SUB3 1685691343203920 132 300
SUB3 Mode Change...to normal_mode
1685691343203928 #storage: SUB3 0
#latency_threshold_l: SUB4 1685691343203935 124 300
SUB4 Mode Change...to normal_mode
1685691343203942 #storage: SUB4 0
1685691344184826 #storage: SUB3 0
1685691344184998 #storage: SUB8 0
1685691344185060 #storage: SUB11 10
1685691344185136 #storage: SUB12 10
1685691344185280 #storage: SUB13 0
1685691345188769 #storage: SUB4 0
1685691345189001 #storage: SUB9 0
1685691345189066 #storage: SUB11 11
1685691345189150 #storage: SUB12 11
1685691345189360 #storage: SUB13 0
1685691346192676 #storage: SUB5 6
1685691346193346 #storage: SUB10 0
1685691346193377 #storage: SUB11 12
SUB11 msg(217) timeout!!!
1685691346193398 #storage: SUB12 12
SUB12 msg(217) timeout!!!
1685691346193711 #storage: SUB13 0
1685691348201697 #storage: SUB11 11
SUB11 msg(218) timeout!!!
1685691348201857 #storage: SUB12 11
SUB12 msg(218) timeout!!!
1685691348202036 #storage: SUB13 0
1685691348209134 #storage: SUB2 0
1685691348209263 #storage: SUB3 0
1685691348209343 #storage: SUB4 0
1685691348209382 #storage: SUB5 6
SUB5 msg(66) timeout!!!
1685691348209479 #storage: SUB11 10
1685691348209529 #storage: SUB12 10
#latency_threshold_l: SUB2 1685691348209646 585 300
SUB2 Mode Change...to slow_mode
1685691348209686 #storage: SUB2 0
#latency_threshold_l: SUB3 1685691348209716 500 300
SUB3 Mode Change...to slow_mode
1685691348209746 #storage: SUB3 0
#latency_threshold_l: SUB4 1685691348209774 475 300
SUB4 Mode Change...to slow_mode
1685691348209804 #storage: SUB4 0
1685691349204942 #storage: SUB2 0
1685691349204983 #storage: SUB7 0
1685691349204995 #storage: SUB11 10
1685691349205016 #storage: SUB12 10
1685691349205043 #storage: SUB13 0
1685691350208897 #storage: SUB3 0
1685691350209071 #storage: SUB8 0
1685691350209152 #storage: SUB11 10
1685691350209206 #storage: SUB12 10
1685691350209336 #storage: SUB13 0
1685691351207968 #storage: SUB4 1
1685691351208052 #storage: SUB9 0
1685691351208067 #storage: SUB11 11
1685691351208083 #storage: SUB12 11
1685691351208145 #storage: SUB13 0
1685691352214330 #storage: SUB5 6
1685691352214941 #storage: SUB10 0
1685691352214968 #storage: SUB11 12
SUB11 msg(223) timeout!!!
1685691352214997 #storage: SUB12 12
SUB12 msg(223) timeout!!!
1685691352215256 #storage: SUB13 0
1685691353215227 #storage: SUB2 0
1685691353215355 #storage: SUB3 0
1685691353215432 #storage: SUB4 1
1685691353215498 #storage: SUB5 6
SUB5 msg(68) timeout!!!
1685691353215560 #storage: SUB11 11
SUB11 msg(224) timeout!!!
1685691353215624 #storage: SUB12 11
SUB12 msg(224) timeout!!!
#latency_threshold_l: SUB2 1685691353215809 658 300
SUB2 Mode Change...to slow_mode
1685691353215848 #storage: SUB2 0
#latency_threshold_l: SUB3 1685691353215878 571 300
SUB3 Mode Change...to slow_mode
1685691353215905 #storage: SUB3 0
#latency_threshold_l: SUB4 1685691353215931 541 300
SUB4 Mode Change...to slow_mode
1685691353215957 #storage: SUB4 1
1685691354223690 #storage: SUB11 10
1685691354223940 #storage: SUB12 10
1685691354223975 #storage: SUB13 0
1685691355227225 #storage: SUB2 0
1685691355227361 #storage: SUB7 0
1685691355227419 #storage: SUB11 10
1685691355227540 #storage: SUB12 10
1685691355227649 #storage: SUB13 0
1685691356230406 #storage: SUB3 0
1685691356230606 #storage: SUB8 0
1685691356230710 #storage: SUB11 10
1685691356230755 #storage: SUB12 10
1685691356230856 #storage: SUB13 0
1685691357233710 #storage: SUB4 2
1685691357233785 #storage: SUB9 0
1685691357233793 #storage: SUB11 11
1685691357233809 #storage: SUB12 11
1685691357233840 #storage: SUB13 0
1685691358220975 #storage: SUB2 0
1685691358221044 #storage: SUB3 0
1685691358221083 #storage: SUB4 2
1685691358221102 #storage: SUB5 5
1685691358221120 #storage: SUB11 11
SUB11 msg(229) timeout!!!
1685691358221172 #storage: SUB12 11
SUB12 msg(229) timeout!!!
#latency_threshold_l: SUB2 1685691358221237 298 300
SUB2 Mode Change...to normal_mode
1685691358221255 #storage: SUB2 0
#latency_threshold_l: SUB3 1685691358221268 248 300
SUB3 Mode Change...to normal_mode
1685691358221282 #storage: SUB3 0
#latency_threshold_l: SUB4 1685691358221294 232 300
SUB4 Mode Change...to normal_mode
1685691358221306 #storage: SUB4 2
1685691358237474 #storage: SUB5 6
1685691358238011 #storage: SUB10 0
1685691358238035 #storage: SUB11 11
1685691358238044 #storage: SUB12 11
1685691358238304 #storage: SUB13 0
1685691360246279 #storage: SUB11 11
SUB11 msg(230) timeout!!!
1685691360246322 #storage: SUB12 11
SUB12 msg(230) timeout!!!
1685691360246393 #storage: SUB13 0
1685691361249895 #storage: SUB2 0
1685691361250008 #storage: SUB7 0
1685691361250047 #storage: SUB11 10
1685691361250092 #storage: SUB12 10
1685691361250210 #storage: SUB13 0
1685691362253179 #storage: SUB3 0
1685691362253297 #storage: SUB8 0
1685691362253338 #storage: SUB11 10
1685691362253382 #storage: SUB12 10
1685691362253471 #storage: SUB13 0
1685691363226098 #storage: SUB2 0
1685691363226120 #storage: SUB3 0
1685691363226142 #storage: SUB4 0
1685691363226151 #storage: SUB5 6
SUB5 msg(70) timeout!!!
1685691363226164 #storage: SUB11 10
1685691363226175 #storage: SUB12 10
#latency_threshold_l: SUB2 1685691363226207 128 300
SUB2 Mode Change...to normal_mode
1685691363226222 #storage: SUB2 0
#latency_threshold_l: SUB3 1685691363226229 120 300
SUB3 Mode Change...to normal_mode
1685691363226235 #storage: SUB3 0
#latency_threshold_l: SUB4 1685691363226241 113 300
SUB4 Mode Change...to normal_mode
1685691363226248 #storage: SUB4 0
1685691363253129 #storage: SUB4 0
1685691363253203 #storage: SUB9 0
1685691363253220 #storage: SUB11 11
1685691363253239 #storage: SUB12 11
1685691363253301 #storage: SUB13 0
1685691364259701 #storage: SUB5 6
1685691364260313 #storage: SUB10 0
1685691364260327 #storage: SUB11 12
SUB11 msg(235) timeout!!!
1685691364260340 #storage: SUB12 12
SUB12 msg(235) timeout!!!
1685691364260549 #storage: SUB13 0
1685691366267946 #storage: SUB11 11
SUB11 msg(237) timeout!!!
1685691366267967 #storage: SUB12 11
SUB12 msg(237) timeout!!!
1685691366267989 #storage: SUB13 0
1685691367271703 #storage: SUB2 0
1685691367271838 #storage: SUB7 0
1685691367271901 #storage: SUB11 10
1685691367272002 #storage: SUB12 10
1685691367272152 #storage: SUB13 0
1685691368231391 #storage: SUB2 0
1685691368231547 #storage: SUB3 0
1685691368231627 #storage: SUB4 0
1685691368231663 #storage: SUB5 6
SUB5 msg(73) timeout!!!
1685691368231715 #storage: SUB11 10
1685691368231785 #storage: SUB12 10
#latency_threshold_l: SUB2 1685691368231899 585 300
SUB2 Mode Change...to slow_mode
1685691368231936 #storage: SUB2 0
#latency_threshold_l: SUB3 1685691368231965 474 300
SUB3 Mode Change...to slow_mode
1685691368231992 #storage: SUB3 0
#latency_threshold_l: SUB4 1685691368232037 453 300
SUB4 Mode Change...to slow_mode
1685691368232064 #storage: SUB4 0
1685691368273586 #storage: SUB3 0
1685691368273665 #storage: SUB8 0
1685691368273690 #storage: SUB11 10
1685691368273720 #storage: SUB12 10
1685691368273803 #storage: SUB13 0
1685691369277861 #storage: SUB4 1
1685691369277922 #storage: SUB9 0
1685691369277945 #storage: SUB11 11
1685691369277954 #storage: SUB12 11
1685691369277993 #storage: SUB13 0
1685691370282323 #storage: SUB5 6
1685691370282944 #storage: SUB10 0
1685691370282970 #storage: SUB11 12
SUB11 msg(242) timeout!!!
1685691370283000 #storage: SUB12 12
SUB12 msg(242) timeout!!!
1685691370283242 #storage: SUB13 0
1685691372291358 #storage: SUB11 11
SUB11 msg(243) timeout!!!
1685691372291484 #storage: SUB12 11
SUB12 msg(243) timeout!!!
1685691372291618 #storage: SUB13 0
1685691373236042 #storage: SUB2 0
1685691373236207 #storage: SUB3 0
1685691373236285 #storage: SUB4 1
1685691373236325 #storage: SUB5 6
SUB5 msg(75) timeout!!!
1685691373236378 #storage: SUB11 10
1685691373236421 #storage: SUB12 10
#latency_threshold_l: SUB2 1685691373236537 590 300
SUB2 Mode Change...to slow_mode
1685691373236574 #storage: SUB2 0
#latency_threshold_l: SUB3 1685691373236602 477 300
SUB3 Mode Change...to slow_mode
1685691373236630 #storage: SUB3 0
#latency_threshold_l: SUB4 1685691373236656 416 300
SUB4 Mode Change...to slow_mode
1685691373236682 #storage: SUB4 1
1685691373290107 #storage: SUB2 0
1685691373290131 #storage: SUB7 0
1685691373290141 #storage: SUB11 10
1685691373290151 #storage: SUB12 10
1685691373290172 #storage: SUB13 0
1685691374295608 #storage: SUB3 0
1685691374295647 #storage: SUB8 0
1685691374295662 #storage: SUB11 10
1685691374295672 #storage: SUB12 10
1685691374295691 #storage: SUB13 0
1685691375298817 #storage: SUB4 2
1685691375298883 #storage: SUB9 0
1685691375298891 #storage: SUB11 11
1685691375298907 #storage: SUB12 11
1685691375298938 #storage: SUB13 0
1685691376303893 #storage: SUB5 6
1685691376304508 #storage: SUB10 0
1685691376304519 #storage: SUB11 12
SUB11 msg(248) timeout!!!
1685691376304538 #storage: SUB12 12
SUB12 msg(248) timeout!!!
1685691376304728 #storage: SUB13 0
1685691378242570 #storage: SUB2 0
1685691378242707 #storage: SUB3 0
1685691378242745 #storage: SUB4 2
1685691378242782 #storage: SUB5 6
SUB5 msg(77) timeout!!!
1685691378242834 #storage: SUB11 11
SUB11 msg(249) timeout!!!
1685691378242918 #storage: SUB12 11
SUB12 msg(249) timeout!!!
#latency_threshold_l: SUB2 1685691378243053 564 300
SUB2 Mode Change...to slow_mode
1685691378243093 #storage: SUB2 0
#latency_threshold_l: SUB3 1685691378243122 470 300
SUB3 Mode Change...to slow_mode
1685691378243153 #storage: SUB3 0
1685691378304291 #storage: SUB11 10
1685691378304308 #storage: SUB12 10
1685691378304342 #storage: SUB13 0
1685691379310041 #storage: SUB2 0
1685691379310157 #storage: SUB7 0
1685691379310198 #storage: SUB11 10
1685691379310245 #storage: SUB12 10
1685691379310348 #storage: SUB13 0
1685691380313424 #storage: SUB3 0
1685691380313567 #storage: SUB8 0
1685691380313610 #storage: SUB11 10
1685691380313656 #storage: SUB12 10
1685691380313758 #storage: SUB13 0
1685691381316523 #storage: SUB4 3
1685691381316619 #storage: SUB9 0
1685691381316628 #storage: SUB11 11
1685691381316637 #storage: SUB12 11
1685691381316668 #storage: SUB13 0
1685691382321643 #storage: SUB5 6
1685691382322194 #storage: SUB10 0
1685691382322216 #storage: SUB11 12
SUB11 msg(254) timeout!!!
1685691382322246 #storage: SUB12 12
SUB12 msg(254) timeout!!!
1685691382322487 #storage: SUB13 0
1685691383249359 #storage: SUB2 0
1685691383249487 #storage: SUB3 0
1685691383249526 #storage: SUB4 3
1685691383249564 #storage: SUB5 6
SUB5 msg(79) timeout!!!
1685691383249646 #storage: SUB11 11
SUB11 msg(255) timeout!!!
1685691383249704 #storage: SUB12 11
SUB12 msg(255) timeout!!!
#latency_threshold_l: SUB2 1685691383249841 561 300
SUB2 Mode Change...to slow_mode
1685691383249882 #storage: SUB2 0
#latency_threshold_l: SUB3 1685691383249912 477 300
SUB3 Mode Change...to slow_mode
1685691383249944 #storage: SUB3 0
1685691384330182 #storage: SUB11 10
1685691384330203 #storage: SUB12 10
1685691384330241 #storage: SUB13 0
1685691385333819 #storage: SUB2 0
1685691385333973 #storage: SUB7 0
1685691385334004 #storage: SUB11 10
1685691385334013 #storage: SUB12 10
1685691385334041 #storage: SUB13 0
1685691386336997 #storage: SUB3 0
1685691386337039 #storage: SUB8 0
1685691386337053 #storage: SUB11 10
1685691386337070 #storage: SUB12 10
1685691386337109 #storage: SUB13 0
1685691387340920 #storage: SUB4 4
1685691387341003 #storage: SUB9 0
1685691387341014 #storage: SUB11 11
1685691387341023 #storage: SUB12 11
1685691387341052 #storage: SUB13 0
1685691388255520 #storage: SUB2 0
1685691388255553 #storage: SUB3 0
1685691388255566 #storage: SUB4 4
1685691388255578 #storage: SUB5 5
1685691388255591 #storage: SUB11 11
SUB11 msg(260) timeout!!!
1685691388255611 #storage: SUB12 11
SUB12 msg(260) timeout!!!
#latency_threshold_l: SUB2 1685691388255655 187 300
SUB2 Mode Change...to normal_mode
1685691388255668 #storage: SUB2 0
#latency_threshold_l: SUB3 1685691388255678 141 300
SUB3 Mode Change...to normal_mode
1685691388255687 #storage: SUB3 0
1685691388341742 #storage: SUB5 6
1685691388342325 #storage: SUB10 0
1685691388342342 #storage: SUB11 11
1685691388342353 #storage: SUB12 11
1685691388342647 #storage: SUB13 0
1685691390352957 #storage: SUB11 11
SUB11 msg(262) timeout!!!
1685691390352990 #storage: SUB12 11
SUB12 msg(262) timeout!!!
1685691390353016 #storage: SUB13 0
1685691391356902 #storage: SUB2 0
1685691391357028 #storage: SUB7 0
1685691391357069 #storage: SUB11 10
1685691391357142 #storage: SUB12 10
1685691391357228 #storage: SUB13 0
1685691392359836 #storage: SUB3 0
1685691392359878 #storage: SUB8 0
1685691392359887 #storage: SUB11 10
1685691392359896 #storage: SUB12 10
1685691392359923 #storage: SUB13 0
1685691393260729 #storage: SUB2 0
1685691393260776 #storage: SUB3 0
1685691393260786 #storage: SUB4 4
1685691393260795 #storage: SUB5 6
SUB5 msg(82) timeout!!!
1685691393260807 #storage: SUB11 10
1685691393260825 #storage: SUB12 10
#latency_threshold_l: SUB2 1685691393260851 143 300
SUB2 Mode Change...to normal_mode
1685691393260859 #storage: SUB2 0
#latency_threshold_l: SUB3 1685691393260865 108 300
SUB3 Mode Change...to normal_mode
1685691393260871 #storage: SUB3 0
1685691393363126 #storage: SUB4 5
1685691393363176 #storage: SUB9 0
1685691393363188 #storage: SUB11 11
1685691393363205 #storage: SUB12 11
1685691393363250 #storage: SUB13 0
1685691394368739 #storage: SUB5 6
1685691394369251 #storage: SUB10 0
1685691394369265 #storage: SUB11 12
SUB11 msg(267) timeout!!!
1685691394369277 #storage: SUB12 12
SUB12 msg(267) timeout!!!
1685691394369478 #storage: SUB13 0
1685691396376530 #storage: SUB11 11
SUB11 msg(268) timeout!!!
1685691396376554 #storage: SUB12 11
SUB12 msg(268) timeout!!!
1685691396376602 #storage: SUB13 0
1685691397375668 #storage: SUB2 0
1685691397375710 #storage: SUB7 0
1685691397375720 #storage: SUB11 10
1685691397375736 #storage: SUB12 10
1685691397375763 #storage: SUB13 0
1685691398267102 #storage: SUB2 0
1685691398267256 #storage: SUB3 0
1685691398267343 #storage: SUB4 5
1685691398267401 #storage: SUB5 6
SUB5 msg(84) timeout!!!
1685691398267520 #storage: SUB11 10
1685691398267598 #storage: SUB12 10
#latency_threshold_l: SUB2 1685691398267755 725 300
SUB2 Mode Change...to slow_mode
1685691398267806 #storage: SUB2 0
#latency_threshold_l: SUB3 1685691398267843 648 300
SUB3 Mode Change...to slow_mode
1685691398267883 #storage: SUB3 0
1685691398376536 #storage: SUB3 0
1685691398376565 #storage: SUB8 0
1685691398376577 #storage: SUB11 10
1685691398376592 #storage: SUB12 10
1685691398376620 #storage: SUB13 0
1685691399382474 #storage: SUB4 6
1685691399382584 #storage: SUB9 0
1685691399382596 #storage: SUB11 11
1685691399382623 #storage: SUB12 11
1685691399382664 #storage: SUB13 0
1685691400386969 #storage: SUB5 6
1685691400387641 #storage: SUB10 0
1685691400387685 #storage: SUB11 12
SUB11 msg(273) timeout!!!
1685691400387716 #storage: SUB12 12
SUB12 msg(273) timeout!!!
1685691400388046 #storage: SUB13 0
1685691402395987 #storage: SUB11 11
SUB11 msg(274) timeout!!!
1685691402396180 #storage: SUB12 11
SUB12 msg(274) timeout!!!
1685691402396362 #storage: SUB13 0
1685691403273905 #storage: SUB2 0
1685691403274074 #storage: SUB3 0
1685691403274133 #storage: SUB4 6
SUB4 msg(86) timeout!!!
1685691403274221 #storage: SUB5 6
SUB5 msg(86) timeout!!!
1685691403274310 #storage: SUB11 10
1685691403274429 #storage: SUB12 10
#latency_threshold_l: SUB2 1685691403274607 778 300
SUB2 Mode Change...to slow_mode
1685691403274662 #storage: SUB2 0
#latency_threshold_l: SUB3 1685691403274699 697 300
SUB3 Mode Change...to slow_mode
1685691403274745 #storage: SUB3 0
1685691403394717 #storage: SUB2 0
1685691403394750 #storage: SUB7 0
1685691403394761 #storage: SUB11 10
1685691403394774 #storage: SUB12 10
1685691403394808 #storage: SUB13 0
1685691404400219 #storage: SUB3 0
1685691404400280 #storage: SUB8 0
1685691404400289 #storage: SUB11 10
1685691404400298 #storage: SUB12 10
1685691404400323 #storage: SUB13 0
1685691405403378 #storage: SUB4 6
1685691405403424 #storage: SUB9 0
1685691405403432 #storage: SUB11 11
1685691405403441 #storage: SUB12 11
1685691405403484 #storage: SUB13 0
1685691406408429 #storage: SUB5 6
1685691406408932 #storage: SUB10 0
1685691406408943 #storage: SUB11 12
SUB11 msg(279) timeout!!!
1685691406408956 #storage: SUB12 12
SUB12 msg(279) timeout!!!
1685691406409163 #storage: SUB13 0
1685691408281241 #storage: SUB2 0
1685691408281333 #storage: SUB3 0
1685691408281370 #storage: SUB4 6
SUB4 msg(88) timeout!!!
1685691408281424 #storage: SUB5 6
SUB5 msg(88) timeout!!!
1685691408281474 #storage: SUB11 11
SUB11 msg(280) timeout!!!
1685691408281528 #storage: SUB12 11
SUB12 msg(280) timeout!!!
#latency_threshold_l: SUB2 1685691408281682 516 300
SUB2 Mode Change...to slow_mode
1685691408281719 #storage: SUB2 0
#latency_threshold_l: SUB3 1685691408281747 464 300
SUB3 Mode Change...to slow_mode
